Unnamed: 0,reviewId,content,normalized
117,50b34ec2-a15d-4017-bbfb-f80e6983f5b7,"lagi jalan² ke mall ,ga bawa kartu atm biasanya Qris aja bs, ehhh gangguan ga bawa uang cash ya Allah nyesekkk x😭😭😭",sedang berjalan ke mal tidak membawa kartu atm biasanya qris saja bisa eh tidak membawa uang tunai ya allah terasa berat di hati
118,c8a5cc72-a4f4-460a-b32a-937006de63ac,terlalu ribet mau login masa sinyal bagus nggak bisa login,terlalu rumit untuk masuk ketika sinyal bagus tidak bisa masuk
119,3fa07b76-b229-4374-9b23-a25d010ac341,"apilkasi ovo dungu mau transfer ke dana gak bisa padahal udah premium pakai KTP tolol nya minta ampun cuma rp 20000 gak bisa , udah minta bantuan pihak ovo HP gw eror ya terus dana sama gopay bisa tu saling transfer,",aplikasi ovo bodoh ingin mentransfer ke dana tidak bisa padahal sudah premium menggunakan ktp bodohnya minta ampun hanya rp tidak bisa sudah meminta bantuan pihak ovo ponsel saya eror kemudian dana dan gopay bisa saling transfer
120,0cb4980e-e471-4313-af9c-8adf1580dceb,"saya transfer ke seabank , tapi sampai skrg masih proses",saya mentransfer ke seabank tetapi sampai sekarang masih diproses
419,cd9be189-75d9-4127-8d75-b6948219fff2,saya mau top up ke gopay dari saldo shopeepay saya kenapa gabisa trs mana harus verifikasi muka ngeluh ke cs suruh nunggu 1x24 jam saya udh tunggu eh malah masih gabisa dan respon nya juga kurang baik gbsa bikin saya tenang sampe saat ini saya masih blm bisa menggunakan untuk top up dan TF ke bank lain sudah di tiket kan tapi lama penanganannya sangat jelek banget pelayanan nya gabisa di andalkan saya lagi urgent mau pake malah gabisa,saya ingin melakukan isi ulang gopay dari saldo shopeepay saya mengapa tidak bisa dan bagaimana verifikasi wajahnya saya mengeluh ke layanan pelanggan disuruh menunggu saya sudah menunggu malah tetap tidak bisa dan tanggapannya juga kurang baik dapat membuat saya tenang sampai saat ini saya masih belum bisa menggunakan untuk melakukan isi ulang gopay dan transfer ke bank lain sudah dibuatkan tiketnya namun penanganannya lama sangat buruk pelayanannya tidak bisa diandalkan saya sedang mendesak ingin menggunakan layanan ini tetapi tidak bisa
121,03814385-d8c1-4a86-82fe-25896b816ff1,"sekarang kok rumit mau login sll slah sandi ,lupa sandi juga balik lg kaya gt",sekarang mengapa sulit untuk masuk ke akun selalu salah kata sandi lupa kata sandi juga kembali lagi begitu
122,4fbb30b0-71fa-45bd-bf8d-f403421cc795,"kebanyakan eror pas ada pembayaran mendesak tiba"" ga bisa buat tf aneh tlong cpt diperbaiki",terlalu banyak kesalahan ketika ada pembayaran mendesak tiba tidak bisa membuat transfer aneh tolong cepat diperbaiki
123,16586c44-0d6d-4484-811b-1c4d9149dabe,lambat login saat perlu pembayaran qris,lambat masuk saat perlu pembayaran qris
124,6addc8e1-7075-4010-844d-829576811f99,login nya lama. tiap bulan kayaknya update terus. seharusnya tidak perlu update aplikasi tiap bulan,proses masuk lama setiap bulan sepertinya ada pembaruan terus seharusnya tidak perlu ada pembaruan aplikasi setiap bulan
125,40ff3120-d2c9-4bc4-b349-0a8aec4f0915,parah sih nih aplikasi di riwayat transaksi transfer berhasil padahal belum masuk ke rekening yang di tuju!!melapor juga kayak di buat sulit!ampas,aplikasi ini sangat buruk di riwayat transaksi transfer dinyatakan berhasil padahal belum masuk ke rekening tujuan melaporkan pun sepertinya dibuat sulit sampah
126,ec15cb3f-137b-41ed-b60f-ab887ae29d7a,"uang jadi aman transfer ke setiap Bank no admin, tapi tolong kl transfer ke ewalet jg sama dong",uangnya aman untuk transfer ke semua bank tanpa biaya admin tetapi jika transfer ke dompet elektronik juga demikian
127,8b69d7e1-487c-48eb-b1ce-35a8b5e487cb,tiap top up pasti aja gak masuk ke saldonya padahal dari bank sono nya udh terkirim tapi ke ovo nya gak masuk dasar aplikasi najis,setiap isi ulang pasti tidak masuk ke saldonya padahal dari bank tersebut telah terkirim tetapi tidak masuk ke ovo pada aplikasi
128,c42bb3c8-16cf-4fc8-abde-4bdc666d48c4,"sulit bnget mau login doang, belibet",sangat sulit untuk masuk ke akun saja berbelit
129,5589edc3-70c4-42c1-9ff2-a7ce1ecf94b1,terbaik apa lagi top up diamond ml. termurah,apa lagi yang terbaik untuk isi ulang berlian ml termurah
130,a5bdc8df-38bb-4994-916d-c114159c3b86,kenapa saya login nggak bisa ada kenndala di surih datang ke kanto cabbang terdekat,mengapa saya tidak bisa masuk ada kendala diminta datang ke kantor cabang terdekat
131,14df2aeb-3d76-4666-af11-5fee42d03720,transfer lama,transfer yang lama
132,0f7cf953-841e-4a37-b938-469f72fe78c0,"mau login aja susah bener, pake disuruh masukin email, tapi pas diketik cuman bisa satu huruf doang, alhasil ga bisa loginn..aplikasi sampahh",ingin masuk saja sangat sulit diminta memasukkan alamat email tetapi saat diketik hanya satu huruf yang bisa dituliskan akibatnya tidak bisa masuk aplikasi ini tidak berfungsi
133,6e6be128-a6e8-4e11-b1a9-ce829770b7c7,lancar jaya tanpa biaya admin pula kalau TF kemana-mana,lancar jaya tanpa biaya administrasi pula jika transfer ke mana saja
134,bf2fc9a9-ecb0-4e72-8891-a2cce2bdf0cd,"top up permata bank/akun dana tidak bisa malah batal pas pakai gris sandi udah benar beberapa kali mencoba akhirnya menunggu satu jam ke depan,,,buruk banget simpan uang ke aplikasi ovo mending ke aplikasi dana sjaa bikin was was simpan duit di sini,,, terakhir simpan duit di sini kalau berhasil kekirim udah uninstall sjaa sya aplikasi ovo ini sangat buruk.",mengisi saldo pada rekening permata bank atau akun dana tidak bisa malah batal saat menggunakan kata sandi sudah benar beberapa kali mencoba akhirnya menunggu satu jam ke depan sangat buruk menyimpan uang ke aplikasi ovo lebih baik ke aplikasi dana saja membuat waswas menyimpan uang di sini terakhir menyimpan uang di sini jika berhasil terkirim saya sudah menghapus aplikasi ovo ini sangat buruk
135,b0ac0540-54c5-4727-b458-310547639028,masih blm canggih kartu esim aja ga bs buat dipake login livin krn esim di simcard esim pindah hp hrs login di sim biasa bisanyamasih blm canggih kartu esim aja ga bs buat dipake login livin krn esim di simcard esim pindah hp hrs login di sim biasa bisanya,masih belum canggih kartu esim saja tidak bisa dipakai untuk login livin karena esim di kartu sim pindah ke hp harus login di kartu sim biasa begitu bisanya
136,580f7606-7a30-4cd9-89d2-2ef5c0884137,System Login cukup RUMIT.,sistem login cukup rumit
137,48140ff2-0ed4-4e83-8f81-c2998dc1c31f,"gila gila udah berapa hari mau transfer eror mulu ,woy kapan normal nya",sungguh gila sudah berapa hari ingin mentransfer tetapi eror terus menerus kapan normalnya
138,183bd628-4180-4fdf-9855-15081dd6025b,"saya lupa pin akun gopay saya, tapi susah sekali buat login ke akun gopay padahal sudah menggunakan otp whatsapp",saya lupa pin akun gopay saya tetapi susah sekali untuk masuk ke akun gopay meskipun sudah menggunakan otp whatsapp
139,9da4fb47-1056-4967-8c39-fdf9080be6df,login nya gimna njinggg salah terus .sampe terblokir,bagaimana loginnya anjing salah terus sampai terblokir
140,fd2a75b3-eb63-4ce1-af1f-41d623afbe13,sudah apkne gak tau betapa minimum saldonya mau tf gagal terus gak ada pemberi tahunya seblom tf,sudah ada aplikasinya saya tidak tahu bagaimana saldo minimalnya untuk transfer selalu gagal tidak ada pemberitahunya sebelum transfer
60,0e67466a-b08d-4d5b-9891-0a3d03203854,ini gimana sih ngelewatin verivikasi wajah udah segala hal gue lakuin selaluu salah tolol banget sekarang nih aplikasi,bagaimana cara melewati verifikasi wajah saya telah melakukan segala hal saya selalu salah saya sangat bodoh sekarang aplikasi ini
141,6e9ef1f2-6060-4bef-9b66-20838235cd82,"aplikasi ini sangat membantu saya untuk transfer , bayar tagihan dll ...terima kasih gopay",aplikasi ini sangat membantu saya untuk melakukan transfer membayar tagihan dan lain lain terima kasih gopay
142,c12f03f3-64f6-4d38-9c0b-831130cf9bc9,bagus top up FF murah,bagus isi ulang free fire murah
143,838782a4-e920-446d-8c59-1bfae8e02d5f,saya sudah TF uang dri dana ke gopay tp saldonya blm masuk ke gopay padahal transaksi nya sudah berhasil dri DANA,saya sudah mentransfer uang dari dana ke gopay tetapi saldonya belum masuk ke gopay padahal transaksinya sudah berhasil dari dana
144,3edac328-1a51-44d6-8081-6cc10b3865be,"aplikasi nya suka error giliran di tf di butuhkan cepat malah ga succes"" aku udah nunggu selama 1x25jan masih ttp ga masuk...ga rekomendasi deh poko nya",aplikasinya sering error giliran di pertarungan tim dibutuhkan dengan cepat malah tidak sukses aku sudah menunggu sejak januari masih tetap tidak masuk tidak direkomendasikan pokoknya
145,cd3989c7-1ccc-41fa-98c2-0330961ba22c,"sudah top up uang belum masuk udah hampir 12 jam, saya kasih bintang 1 jika sudah masuk saya kasih bintang 4",telah mengisi ulang saldo belum masuk telah hampir dua belas jam saya memberikan satu bintang jika belum masuk saya memberikan empat bintang jika sudah masuk
146,1da96571-08fc-4c7c-a4d7-b28697504f48,lebih murah kalo top up ff mau pun ML,lebih murah jika mengisi ulang ff maupun ml
147,4b1b5da1-262b-4813-9a7a-f280466f6822,top up tidak masuk. di hub respon suruh nnggu. dan nggu. mungkin uang g seberapa. tpi bagi saya pelayanan nomor 1 2x 24 jam. ni sudah 3 hari blom masuk,isi ulang saldo tidak masuk dihubungi layanan pelanggan disuruh menunggu dan menunggu mungkin jumlah uangnya berapa tetapi bagi saya pelayanan nomor satu dua puluh empat jam ini sudah tiga hari belum masuk
148,92f9309e-a8e4-40ea-b2d4-128e4fb1c17c,mohon kendala saya kenapa tidak bisah transaksi yaa untuk sekarang jam 08:22 pm tepatnya hari Rabu. saya coba transaksi pakai QR ngga bisah pakai transaksi lewat via transfer bank juga ngga bisah mohon di perbaiki dong Depe loper nya terimakasih🙏,mohon kendala saya mengapa tidak bisa bertransaksi untuk saat ini hari rabu tepatnya saya coba transaksi pakai qr tidak bisa pakai transaksi lewat via transfer bank juga tidak bisa mohon diperbaiki dong depe loper nya terimakasih
149,8ca0a7b7-4acc-4f70-bf1f-7eea1db41acc,Kenapa gak ada notifikasi untuk tekan 'YA' Saat mau login?,mengapa tidak ada notifikasi untuk menekan ya ketika hendak masuk
150,b547ec4b-0548-44e8-8e20-2ed54c4f95b5,saya top up 420rb dari BPD Bali. sampai detik ini tidak ada masuk dana top up saya. kemana larinya uang itu? kemana saya bisa tuntut ini?,saya melakukan isi ulang saldo dari bank bpd bali hingga saat ini dana isi ulang saya belum masuk kemana larinya uang itu kemana saya bisa menuntut hal ini
151,6cfd4527-abec-4385-ac31-55b50934f9f6,"sekarang makin bnyak kena biaya potongan, top up aja sekarang ada biaya admin. biasanya engga, payment shopee pun kena biaya admin pdahal dishopee udh kena biaya tambahan klo pembayaran via mandiri. kek nya 2 bulan lalu masih aman. aneh banget setiap pembelian online shop selalu kena potongan. bayangin aja klo dalam sebulan kita belanja dishopee 100x kena berapa itu. tolong lah perbaiki sistemnya kek semula. jgn dikit dikit kena potongan. asli males banget pengen ganti rekening!!!",sekarang pengisian saldo dikenai biaya administrasi sebelumnya tidak ada biaya administrasi untuk pembayaran melalui shopee pun dikenai biaya administrasi padahal shopee sudah dikenai biaya tambahan jika pembayaran lewat mandiri sepertinya dua bulan lalu masih aman sangat aneh setiap pembelian di toko online selalu dikenai potongan bayangkan jika dalam sebulan kita belanja di shopee seratus kali potongannya berapa tolong perbaiki sistemnya seperti semula jangan dikenai potongan sedikit demi sedikit sungguh malas ingin mengganti rekening
152,7ee28df2-1664-409f-8df9-22b5d84bd067,"ovo ini selalu memberikan informasi yang hoak ,katanya yang melakukan transfer atau pembayaran akan mendapatkan cashback ovo poin,tidak ada bukti yang mendapatkan hadiah itu,semuanya yang d infokan dr ovo ini hoak,saya SDH bertahun tahun mengunakan ovo entah transfer pembayaran dll ,itu saya setiap bulan 4 kali transaksi bahkan lebih d setiap bulannya,saya tidak pernah yang namanya dapat cashback,.jadi hati² jangan terlalu tergiyur mendapatkan informasi atau pesan seperti itu.",ovo ini selalu memberikan informasi yang hoaks katanya yang melakukan transfer atau pembayaran akan mendapatkan cashback ovo poin tidak ada bukti yang mendapatkan hadiah itu semuanya yang diinformasikan dari ovo ini hoaks saya sudah bertahun tahun menggunakan ovo entah transfer pembayaran dan lain lain itu saya setiap bulan empat kali transaksi bahkan lebih di setiap bulannya saya tidak pernah yang namanya dapat cashback jadi hati hati jangan terlalu tergiur mendapatkan informasi atau pesan seperti itu
153,a2b8d244-3d74-42dc-aa62-bde68c457aba,"Saya transfer dari bank jago ke dana eror 1. Transfer ke dana metode top up ewallet muncul keterangan yg intinya 'saldo tidak mencukupi' , tetapi saldo lebih dari cukup 2. Kemudian menggunakan metode debit card digital , hasilnya: Di dana terbilang transaksi gagal , tetapi di bank jago tertulis berhasil. Saldo awal 20k Menggunakan metode no 2 jadi tersisa 15k padahal saya niat top up dana 20k , kemudian saya ulangi lagi metode no 2 jadi tersisa 10k padahal saya mau top up dana 20k . lapor OJK",saya mentransfer dari bank jago ke dana eror metode pengisian dompet elektronik muncul keterangan yang intinya saldo tidak mencukupi tetapi saldo lebih dari cukup kemudian menggunakan metode kartu debit digital hasilnya pada dana terbilang transaksi gagal tetapi pada bank jago tertulis berhasil saldo awal kemudian saya menggunakan nomor dua jadi tersisa padahal saya niat mengisi saldo dana kemudian saya mengulangi lagi nomor dua jadi tersisa padahal saya mau mengisi saldo dana laporan ojk
154,e76f79e7-d56c-4c65-9a73-7594f8a53667,"Masih bintang 1, selalu loading pas mau login. Padahal jaringan internet ngebut. Aplikasi sudah diupdate.",masih bintang selalu memuat saat hendak masuk padahal jaringan internet kencang aplikasi telah diperbarui
155,dc96bd23-e512-49af-b4b6-a41ccf93b335,"bagus kok tapi tranfer berbayar ngk kayak aplikasi sebelah TDK ada biaya transfer,coba TDK ada biaya transper buat seperti aplikasi sebelah bahkn lebih dari itu bikin pasti lebih banyak pengguna apalagi di adakan Epen bonus cek in harian itu n bonus"" berhadiah lain",bagus juga tetapi transfer berbayar tidak seperti aplikasi sebelah yang tidak mengenakan biaya transfer coba tidak ada biaya transfer agar serupa dengan aplikasi sebelah bahkan lebih baik sehingga pasti akan menarik lebih banyak pengguna apalagi diselenggarakan epin bonus cek in harian itu dan bonus berhadiah lain
156,6d2b2cc6-4f45-4e62-96db-58e384695e6c,aplikasi taai terlalu miskiin masa topup 10k aja di potong 2k biyaya admin mu terlalu miskin aplikasi ovo saran aja yg top up 50k ke bawah jangan ada potongan kasian bolo,aplikasi ini terlalu mengecewakan jika top up dengan jumlah yang lebih kecil dipotong biaya adminnya terlalu besar saran saya untuk ovo agar top up dengan jumlah tertentu yang lebih kecil tidak ada potongan kasihan bos
157,a7a68688-f0f2-48b2-aaa3-335b701d5b90,"topup potongan 1rb, transfer potongan 2.500, beli token listrik ada adminnya juga 50rb jadi 53.500, udh gitu jarang ada promo. apa ngga berkaca sama E-Wallet lainnya kali yaa yg sering ada promo potongan beli pulsa dan bebas biaya admin transfer ke bank manapun🥹 semoga ada perbaikan",pengisian mendapatkan potongan dan transfer juga mendapatkan potongan pembelian token listrik ada biaya administrasi jadi promo jarang terlihat semoga ada perbaikan
158,bce2bf02-c8c4-446f-97e2-a138f2761cf1,kelebihan uang yang sudah di transfer ke shope.. dari totalitas belanja belum di kembalikan,kelebihan uang yang sudah ditransfer ke shopee dari total belanja belum dikembalikan
159,ffdedee1-b64e-4f39-8f2d-326953da080d,"updatean sampah !!!,,,, makin update bukannya mempermudah malah bikin aplikasi susah dibuka dan digunakan. bisa ga si bikin apk yg bagus,,,, payah. berbulan-bulan begini, untuk login aja setengah mati nunggunya. tutup rekening aja lah ganti ke bank sebelah, yg mbankingnya lebih lancar",pembaruan yang tidak berkualitas bukannya mempermudah malahan membuat aplikasi sulit dibuka dan digunakan bisakah anda membuat aplikasi yang bagus berbulan bulan begini untuk masuk akun saja harus menunggu sangat lama tutup rekening saja dan pindah ke bank sebelah yang layanan mobile bankingnya lebih lancar
160,73198939-f5be-4154-92be-837249b29aca,"Disaat lg butuh saldo, dan saya ke warung topup via dana tetapi saldo blm masuk, di riwayat transaksi warung tersebut sudah berhasil. udah lapor ke cs disuruh nunggu 2 hari. tolong lah proses kyk gini jgn di buat ribet sampai lama nunggu nya",saat saya membutuhkan saldo dan saya pergi ke warung untuk melakukan top up melalui dana namun saldo belum masuk pada riwayat transaksi warung tersebut telah berhasil sudah melapor ke customer service disuruh menunggu dua hari tolonglah agar proses seperti ini tidak rumit dan tidak menunggu lama
161,15b31303-2d8c-4c8a-b846-5102c93500e1,jangan mau pake ovo. transfer ke bank ga instan kayak ewallet yang lain. udh gitu cs nya diem kayak patung. di email diem aja,jangan mau memakai ovo transfer ke bank tidak instan seperti dompet elektronik lainnya sudah begitu layanan pelanggannya diam seperti patung diam saja melalui email
162,6adfbccf-9fab-45a1-aa67-76fec83cb6a1,"makin di update makin susah buat transaksi, kok bisa² nya mau top up, saldo ada eeh ga bisa dan dikata ada aktivitas mencurigakan, sekalinya lapor penanganan nunggu 3 hari",makin diperbarui makin sulit untuk melakukan transaksi bagaimana bisa mengisi ulang saldo masih ada tetapi tidak bisa dan dikatakan ada aktivitas mencurigakan setelah melaporkan penanganannya memakan waktu beberapa hari
163,fb531305-3c85-4321-8b3f-87fe61994897,transfer pendingnya lama,transfer yang tertunda lama
164,c137c504-985a-44dd-9255-384760872498,tolong dong sy sebagai driver merasa keberatan karna tiap ada penumpang transfer driver kena potongan padahal penumpang hanya bayar 10000 RB.kalo gitu merugikan .kelewatan ni afk.,tolong saya sebagai sopir merasa keberatan karena setiap ada penumpang yang melakukan transfer potongan dikenakan pada sopir meskipun penumpang membayar jumlah tertentu jika demikian merugikan keterlambatan ini tidak online
165,d2893c57-7e87-4d22-8244-22697cbe5ba5,akun tiba2 di blokir.baru saya top up saldo 300 ribu untuk isi saldo grab driver saya,akun tiba tiba diblokir baru saya mengisi saldo tiga ratus ribu untuk mengisi saldo grab driver saya
166,ca2013d7-824c-4faa-95b9-d85ec6be5a33,cuman mau transfer harus upgrade ke gopay pluss aneh dan kurang bermanfaat.,hanya ingin mentransfer harus mengupgrade ke gopay plus aneh dan kurang bermanfaat
167,27b757a8-e02a-48e4-9b18-abc05b3e6a77,top up dana ke Gopay belum masuk,isi ulang dana ke gopay belum masuk
168,b7e401bd-1aca-4cb0-bff7-895dd1efb6f2,tolong dong kenapa ovo seperti ini saya tf tapi saldonya tidak masuk tapi saldo saya sudah kosong tolong dong direfund,tolong dong mengapa ovo seperti ini saya melakukan transfer tetapi saldonya tidak masuk tetapi saldo saya sudah kosong tolong dong dikembalikan
169,1f7d4daf-8a43-4913-93b9-a02b9c5d5706,"saya top up di hari Kamis pada tanggal 27/11/2025 seharga rp85.000 di warung dan transaksi sukses, tetapi tidak masuk saldo yang saya beli walaupun sudah transaksi sukses dan tidak ada kesalahan selama transaksi juga sudah memasukan nomor yang benar, saya harus menunggu 48 jam kedepan ( 2 hari ) setelah 2 hari pada hari sabtu tanggal 29/11/2025 jam 5.00 lebih, dan belum masuk walaupun saya sudah melaporkannya di chat (laporan : saldo belum masuk/tidak masuk) dan di chat itu belum ada chat lanjut",saya melakukan top up di hari kamis di warung dan transaksi sukses tetapi tidak masuk saldo yang saya beli walaupun sudah transaksi sukses dan tidak ada kesalahan selama transaksi juga sudah memasukkan nomor yang benar saya harus menunggu dua hari ke depan setelah dua hari pada hari sabtu jam lebih dan belum masuk walaupun saya sudah melaporkannya di chat laporan saldo belum masuk tidak masuk dan di chat itu belum ada chat lanjut
170,8ed9a047-128b-4d70-85ae-b9353197cbec,ngirim dari luar negeri ke bank jago kok gk bisa bisa sih error terus duh tolong perbaiki lah jadi susah kalau mau transfer ke indo,mengirim dari luar negeri ke bank jago tidak bisa karena sering eror mohon diperbaiki agar tidak sulit jika hendak mentransfer ke indonesia
171,0e19bf89-42d0-448c-a5ad-5e9dfaa94d03,Ktp sudhdi gunakan akun lain bisa di login ke akun lain ga,kartu tanda penduduk sudah digunakan oleh akun lain apakah dapat masuk ke akun lain
172,53503ab6-4154-4c04-9ab8-2abd7acd8ed3,transfer uang cepat,transfer uang cepat
173,522efcd7-3a2b-4545-8a5f-a85cd1e8f477,mau transfer aja susah dan juga aplikasi lain ada promo tanpa biaya dmin,mau mentransfer saja sulit dan juga ada promo di aplikasi lain tanpa biaya admin
174,62a7a39c-29df-4561-bbdd-48d0a12d6da6,top up app 2x tertulis udah selesai nyata nya belum masuk🤬 mendingan dana,isi ulang saldo aplikasi dua kali tertulis sudah selesai kenyataannya belum masuk lebih baik dananya
175,6a57725f-4103-460a-90db-5b76b7729772,shopeepay emang bener2 thebest gratis transfer transaksi aman mudah dan cepat,shopeepay memang benar benar terbaik gratis transfer transaksi aman mudah dan cepat
176,f9125ae2-4b5d-427b-9344-27f3f743a8ca,Apk nya bagus bisa top up gratis dan 100% uang kembali jadi gk rugi dan dapet uang gratis dari gopay,aplikasinya bagus bisa isi ulang gratis dan seratus persen uang kembali jadi tidak rugi dan mendapatkan uang gratis dari gopay
177,4bdc9c28-7f7b-448c-afdc-c6e1198a12a0,"Di aplikasi tertera jelas gratis top up 20 x via M banking, namun di top ke 6 melalui M Banking sudah tergolong biaya admin dan di aplikasi jelas masih sisa 16 kuota gratis admim untuk top up shopeepay",di aplikasi tertera jelas gratis top up melalui m banking namun melalui m banking sudah tergolong biaya admin dan di aplikasi jelas masih sisa kuota gratis admin untuk top up shopeepay
178,2b864cc2-0bad-49ff-ba39-a8cab4e9b394,gopay gajelas lo gua login gabisa bisa,gopay tidak jelas saya tidak bisa login
179,fa44067a-9238-40a9-b2b1-b319036bd941,"sy kecewa dgn ovo sy tf uang ke anak saya,unang terkirim tp di rekening anak sy ngk masuk",saya kecewa dengan ovo saya mentransfer uang ke anak saya uang tersebut telah terkirim tetapi di rekening anak saya tidak masuk
180,b78ba9aa-6fd7-4285-b966-4da104a80544,tidak ada pilihan login padahal sudah pernah daftar..masa di suruh buka rekening baru,tidak ada opsi masuk padahal sudah pernah mendaftar mengapa disuruh membuka rekening baru
181,e6335999-2250-41c2-acb9-3b1719f35af1,gak bisa transfer ke bank. ada gangguan di sistem tapi ngakunya baik-baik aja 😡,tidak dapat melakukan transfer ke bank terdapat gangguan pada sistem namun katanya baik baik saja
182,0207e7df-211e-4eab-a81e-204fdc212e23,tidak bisa di claim login harianya,tidak bisa diklaim login harian
183,e9e93a30-2187-4bec-b0e9-a40f75509c23,top up kelamaan,isi ulang terlalu lama
184,9302b972-4811-4127-8843-cf80a6c8fa32,gimn cara top up nya ketika saya top up roblox tidak bisaa,bagaimana cara melakukan top up ketika saya melakukan top up roblox tidak bisa
185,8d5a5965-5a8c-450e-be18-e94addbbc9fd,"lah kok tiba2 akun saya ke logout sendiri , pas mau login lagi kaya daftar baru lagi. masukan pin , pinnya udh bener ngirim otp ke wa , eh malah salah mulu masukin pinnya. ujung2nya ovo saya ke blokir. !!!! baru kali ini ngalamin kaya gini di ovo. tolong balas !!!",kenapa tiba tiba akun saya keluar sendiri saat akan masuk lagi seperti mendaftar akun baru masukkan pin nya sudah benar mengirim otp ke wa eh malah salah terus memasukkan pin nya ujung ujungnya ovo saya diblokir baru kali ini mengalami seperti ini di ovo tolong balas
186,a99bec57-5251-4559-9fd8-8bbb02de5e4e,ini aplikasi qo aneh banget ya login qo ga bisa,aplikasi ini sangat aneh mengapa proses masuk tidak dapat berfungsi
187,c240b8a9-8843-46ff-963e-3ed434f5bfcb,"tolong aplikasiny di buat lebih smooth dan responsif, ui-uxny terlalu berat, loadingnya terlalu lama. di menu e-wallet ketika mau top up DANA, setelah kita masukkan nomor tujuan tidak muncul nama rekening DANAny (nama alias akun rekening) tolong ditambahkan nama pemilik akun rekeningnya",tolong aplikasinya dibuat lebih mulus dan responsif antarmuka penggunanya terlalu berat loadingnya terlalu lama di menu dompet digital ketika mau top up dana setelah kita masukkan nomor tujuan tidak muncul nama rekeningnya tolong ditambahkan nama pemilik akun rekeningnya
188,75006cdc-70ce-4cbf-94d2-2f7e9daa0eda,ga ada tombol login blok,tidak ada tombol masuk yang diblokir
189,046b1d1f-4ffd-4e05-b18b-378a6456033f,"jelek bgt aplikasi ini lelet bgt mana uang udh ke transfer banyak di situ, mau makan aja susah bener beli pakek aplikasi ini",aplikasi ini sangat buruk sangat lambat uangnya sudah ditransfer banyak di situ bahkan untuk makan pun sulit menggunakan aplikasi ini
190,a8a5156d-1fd7-4571-8a23-d268494f9240,apk nya bagus tapi ada kendala di pembelian top up suka ngbug gk jelas jadi tolong di perbaiki,aplikasinya bagus tetapi ada kendala pada pembelian top up sering terjadi bug yang tidak jelas jadi mohon diperbaiki
191,2e91b3fc-51ec-4308-a75b-4e091c42c6c0,tidak bisa login keterangan LAYANAN TIDAK TERSEDIA UNTUK SEMENTARA,tidak bisa masuk keterangan layanan tidak tersedia untuk sementara
192,b734e7d9-ad8e-4b95-8be7-c333cf9e35e1,"nyesel si pake ni e wallet. setiap transaksi ad admin nya jir. cum. tf aja admin nya 2.500, yg paling gedeg adalah nerima tf an dari bank kesedot 1000 jir. jadi yg awalnya pas buat transaksi jadi kurang. harus di tambbahin lagi. pas dh di tambahin di potong 1000 lagi. ah males ah gw pindak e wallet lain aja",menyesal saya memakai dompet digital ini setiap transaksi ada biaya administrasinya biayanya besar potongan saat menerima transfer dari bank membuat jumlah untuk transaksi menjadi berkurang dan harus ditambahkan lagi saat ditambahkan dipotong lagi malas saya pindah ke dompet digital lain saja
193,d90530a3-005c-4547-b3f0-aed5e508bdea,udah di update masih aja g bisa qris,sudah diperbarui masih saja tidak bisa qris
194,4500d04c-d81f-4756-99ab-14f08ea9bf50,Percuma di dowload gabisa melakukan pembayaran QRIS pake paylater,tidak berguna mengunduh karena tidak bisa melakukan pembayaran qris menggunakan paylater
195,70d2096d-e01c-4efd-9c37-3ee55939a2a0,"Saya kecewa saat saya ingin top up tapi tertulis ""ada aktivitas mencurigakan"" yg jelas-jelas saya gapernah transaksi ke pihak ketiga atau transaksi lainnya, memang gajelas ini gopay lama-lama makin mirip sama dana tapi lebih parah gopay saya ga mau transaksi kesini lgi dah soalnya udh ga berfungsi, perbaiki aplikasi mu",saya kecewa ketika saya ingin mengisi saldo namun tertulis ada aktivitas mencurigakan yang jelas bahwa saya tidak pernah melakukan transaksi ke pihak ketiga maupun transaksi lainnya memang gopay semakin mirip dengan dana namun lebih parah saya tidak mau melakukan transaksi ke sini lagi karena itu sudah tidak berfungsi perbaiki aplikasi anda
196,972282c0-e58b-4167-be2e-1503d2387a83,sekarang fiturnya sedikit lemot ditambah top up e-wallet sekarang ada adminnya yah dulu selalu bebas top-up semenjak ada adminnya jadi ganti ke yang lain,sekarang fiturnya agak lambat ditambah isi ulang dompet elektronik ada administratornya dulu selalu bebas isi ulang semenjak ada administratornya beralih ke yang lain
197,7b263044-4a28-4483-bcb1-c189ed588c9e,topup game murah 😆,isi ulang game murah
198,bc065928-ae35-4cc1-930c-4e7d166a3430,memudahkan proses pembayaran. transfer kemana saja gratis,memudahkan proses pembayaran transfer ke mana saja gratis
