reviewId,normalized,sentiment
33b5722f-18d1-4b96-bebf-7861bc6a3220,tolong shopee pada metode pembayarannya sebaiknya ada fitur qris agar saat checkout tidak perlu menggunakan vitulacon,netral
814f4a4d-abc0-491a-b08b-7bed6ef71875,tolong kembalikan uang saya saya melakukan pengisian saldo melalui brimo gopay berhasil tetapi gopay tidak masuk apa maksudnya ya itu hak saya tolong kembalikan,negatif
ab5c9b06-a5e4-475d-90af-5f1019b0a98b,saya memberi dulu tolong disampaikan kepada pihak shope saya kecewa karena sudah melakukan top up namun saldo tidak masuk,negatif
18b3d68a-0a84-4668-8ac5-e0b152fe45ff,saya kecewa sekali sudah mengisi saldo gopay melalui bri sudah menunjukkan sukses tetapi saldo gopay tidak muncul disuruh menunggu seminggu katanya ada pengecekan tetapi hasilnya nihil bukan hanya sekali tetapi ini sering sekali dan pelayanannya bertele tele,negatif
31be9c3b-af6b-4aa3-a8cc-80033ec5c25c,halo saya mengisi ulang di roblox tidak ada kodenya lucu stres kapan kodenya,negatif
c4dd8519-97fe-4416-b78e-7d49e6f40cd9,sangat buruk transfer sering terlambat riwayat terlambat aplikasi sering mengalami gangguan sekarang untuk login saja sulit,negatif
631945f6-8475-4619-870d-358c585ddc67,aman dan nyaman mudah melakukan transfer ke semua jenis bank gratis,positif
70a3d076-ed44-4266-b3cf-2615a2cd77f8,sebagai masukan untuk isi ulang dompet digital jangan dikenakan biaya administrasi jangan mau kalah dengan kompetitor lainnya,netral
596400f1-a40d-4ad3-97a1-407db288f33c,tidak bisa login diminta otp melalui sms setelah dimasukkan otp layanan tidak tersedia mengapa disediakan,negatif
dd3ff5b8-bb08-4f76-9a29-7599662b806d,sangat murah transfer gratis pulsa murah terbaik,positif
0abe3327-d161-444a-899b-7f0c318c9154,mengapa anda tidak dapat melakukan transfer,netral
cf4d9c65-79aa-4dd4-899d-8b71d18a4b0e,fitur tarik tunai dan bayar scan qris juga tidak bisa sampai hapus dan instal ulang sudah dibawa ke perangkat pelanggan juga seminggu lalu belum ada tanggapan,negatif
cdcbcfb4-b020-4fb0-837e-e5ab7c9b58d7,mohon bantuannya saya ingin melakukan top up namun tidak bisa selama dua hari terakhir,negatif
abd3bae0-2d63-4da7-be02-138a23872cd2,membuat saya kesal karena tidak bisa melakukan transaksi lalu saya hapus dan menginstal ulang lagi malah tidak bisa masuk ke akun,negatif
797aa583-914f-44d8-bb28-3db2724ef577,isi ulang saldo tidak masuk,negatif
d150fa21-6814-4c8d-a914-aa35e872f852,sangat rumit menggunakan livin dan ingin qeis saja sulit pengisian ulang ewallet juga sulit apakah tidak ada niat untuk membuat apk,negatif
07732b95-3c92-4c44-b644-d9474ed88e9e,sudah beberapa kali ingin membayar atau ingin transfer tetapi aplikasi tidak bisa dibuka proses memuat di halaman masuk hanya putih saat membuka bca dan aplikasi lain lancar jadi takut semua uang yang dimasukkan di sana tidak bisa digunakan dan tidak ada yang membantu transfer dari orang terdekat tidak ada update di play store tolong diperbaiki ini aplikasi pembayaran sering sekali pelanggan ingin membayar malah mengalami kesulitan apalagi kalau sedang mengantri dan membuat pelanggan merasa malu,negatif
71b81031-f8cd-436a-813c-6d3e4734fd3f,sangat menyukai aplikasi gopay tf tanpa admin membantu sekali bagi saya yang seorang ibu rumah tangga,positif
23239faf-1ef9-408c-850f-05ad9c9efd39,mengapa saya tidak bisa lagi memasukkan akun jago saya jika saya mengganti ponsel lalu login dengan ponsel lain tidak bisa lagi maksudnya mohon bantuannya,negatif
df630ef7-8b94-4a47-b974-a2cfca4711cf,mau masuk ke gopay verifikasi wajah gagal terus padahal sudah di tempat yang terang mohon solusinya ya masih ada saldonya lumayan soalnya,negatif
ed625ef6-8a28-43df-b671-7b18a24f80cf,mengapa sulit untuk masuk adakah yang bisa dihubungi,netral
889c3565-ecb3-4010-8102-91cea919352d,ovo menurut saya bagus tetapi kurang menarik kalau isi ulang selalu ada adminnya beda dengan aplikasi sebelah selalu ada gratisnya,positif
ee7a1825-6519-496c-985a-5de98e06b669,saya ingin menggunakan gopay untuk melakukan transfer uang ini tetapi paket data saya hampir habis tidak apa apa yang penting bisa transfer uang sungguhan,netral
3c4264cd-e50e-4bae-8ef0-fa06603d3bac,mengapa tidak bisa mentransfer ke dompet elektronik lain stres,negatif
e1a8efae-f257-4f8e-8645-6c5b4ac5c655,malasnya setelah jam sebelas tidak bisa mentransfer dompet elektronik lain dan tidak bisa mendukung jika ada urusan malam,negatif
04f8f811-d4fc-4c5f-adf5-d21153bdca02,sangat parah saya mengalami transfer belum masuk sejak tadi malam saldo sudah terpotong tetapi transfer belum berhasil statusnya hanya dalam proses saya menjadi kapok menggunakan ovo saldo sedikit memang yang diambil hanya sebagian jadi saya takut melakukan transaksi di ovo tidak ada balasan gmail,negatif
7bcb4560-418a-4fe5-88c0-2b89e01bedd2,halo shopee saya ingin menyampaikan keluhan karena aplikasi shopeepay saya tidak bisa digunakan saya ingin masuk akun shopeepay saya dari shopee ke aplikasi shopeepay namun prosesnya selalu terhenti di verifikasi wajah sangat disayangkan kejadian ini karena sudah hampir sebulan,negatif
a2b3d091-9e99-4b8b-ab8c-a574779cac39,mengapa tidak bisa melakukan transfer ke akun virtual,netral
8351ee68-7ad4-41ac-ac32-111d2627dea8,saya melakukan transfer ke bank tetapi statusnya sedang diproses chat melalui layanan pelanggan yang dibalas bot terus akhirnya uang saya tidak dapat digunakan kacau,negatif
b479192e-bf9b-440f-9208-22e40f5bbf44,jika melakukan isi ulang saldo di gopay games proses pemuatan sangat lama,negatif
134a2482-3d5b-4e7e-a715-5ec1c6b422a4,ada beberapa hal yang perlu ditingkatkan pada aplikasi ini transfer sering tidak masuk tetapi dari saldo sudah terpotong harus melaporkan terlebih dahulu dan prosesnya memerlukan waktu beberapa hari tidak termasuk hari libur sabtu dan minggu tolong segera menindaklanjuti perihal transfer karena kami membutuhkan perputaran dana yang cepat kalau kebutuhan mendesak,negatif
9113f70e-bdd0-40d2-94b4-d7f1733def82,saya adalah pengguna ovo karena driver online kalau bukan driver online saya tidak akan mau memakai ovo kinerjanya mengecewakan sekali transfer selalu gagal sudah gitu setiap transaksi dan isi ulang saldo dikenai biaya administrasi besar lagi tolong perbaiki admin ovo lagi,negatif
9ead937b-7e3a-4d80-a0c3-2aeb440701d7,mohon saran anda saya melakukan transfer ke teman saya tetapi dia menggunakan aplikasi dana dan saya sudah melakukan transfer resinya sudah keluar tetapi di gopay tertulis berhasil dan sukses namun sudah lebih dari satu jam belum masuk sampai sekarang mohon saran anda,negatif
27b80a51-e7fd-46e4-bdb5-6c35eebf6918,aplikasi ini tidak direkomendasikan ketika transfer dari ovo ke dana bukti transfer sudah berhasil tetapi dana tidak masuk aplikasi ini penipu hati hati kawan ini saya tidak bohong baru saya alami kemarin,negatif
1c5d2101-b4f0-4459-a464-c4ec9e3f7b44,mengapa saya tidak dapat melakukan transaksi transfer,negatif
36343a13-756a-4923-bcf9-9dd25a4f70c7,internet sering putus tiba tiba padahal kuota yang tersedia masih banyak mengapa bisa demikian tolong perbaiki dan tidak bisa qris pay sedangkan barcode hanya dapat dipindai semoga nanti tersedia ya,negatif
37479335-5231-4d41-b262-26c7626cc593,saya ingin fitur livin by mandiri yang lebih modern dan terbaru secepatnya notifikasi transaksi waktu nyata cerdas tambahkan fitur notifikasi teks suara cerdas untuk transaksi masuk dan keluar transfer pembayaran top up dan lain lain notifikasi saldo bertambah berkurang secara waktu nyata suara notifikasi dan teks bisa bawaan dari aplikasi livin by mandiri misal saldo masuk,positif
b467781a-e6ee-4192-84e0-4ebc22716c8a,saya ingin masuk ke akun saya kirim otp melalui sms tetapi tidak ada kode otp yang dikirim bagaimana cara saya mengatasinya sedang terburu buru,negatif
55f478b5-b3b9-466a-b3bc-b29c802a2083,tidak bisa melakukan transfer meskipun satu bulan yang lalu masih bisa,negatif
3c1edea8-89b9-422e-a616-678a27fe1ad6,bagus meskipun potongan terlalu banyak apalagi jika transfer dari bank lain ada potongan yang tinggi padahal dari bank lain sudah ada admin tetap saja dari ovo dipotong,negatif
d9f37cae-878b-48b5-975e-6eccff401793,uang saya sering ditransfer sendiri ke aplikasi premium aneh,negatif
699798c0-f4a8-449b-8d39-62021e138d0c,biaya transfer antar aplikasi sering kali membebani dana maupun rekening bank lain ketika kebutuhan mendadak yang dipotong adalah uang kita tolong hapuskan biaya administrasinya,negatif
3f32c4cc-140c-468f-a837-e09ad6e567df,mengapa ovo seperti ini pengisian saldo sudah lebih dari sehari belum masuk tidak ada keterangan apa pun mohon perbaiki pelayanannya,negatif
63d69939-cdab-4f74-b1fc-484ceec09098,dasar saya mengisi ulang saldo belum masuk jika kamu ingin bangkrut jangan mengambil saldo milik rakyat dua hari saldo belum masuk,negatif
fa294726-ff86-4f5f-8fb2-d3cd44999b7a,isi ulang saldo game sebesar sembilan puluh ribu tetapi diamond tidak masuk uang sudah terpotong dari aplikasi,negatif
590ab1c1-40f7-40f0-b07a-e7f72bec68cc,saya melakukan transfer dari dana ke gopay tidak masuk padahal pada aplikasi dana prosesnya berhasil dan saldo telah terpotong namun tetap tidak masuk sudah cukup lama belum ada masuk,negatif
dac091c5-cf1a-4581-a1b0-cd5187a96179,aplikasi finansial yang tidak jelas ini sedikit demi sedikit terkena potongan setiap transaksi sampai isi ulang saldo ovo kita pun kena potongannya besar apalagi ovo paylaternya tiba tiba batasnya sangat kecil setelah membayar tagihan tidak jelas sekali aplikasi ovo ini sangat tidak layak saya sarankan tidak perlu menggunakan ovo tidak menguntungkan sama sekali,negatif
9695b79e-a7a4-4c04-bdae-ab22d089ce9d,sengaja saya memberikan bintang biar muncul di atas ini aplikasi bagaimana maksudnya ya masa mau login saja menunggu kode verifikasi sekali pakai sampai satu jam tidak masuk padahal wifi lancar kartu sim aktif whatsapp aktif ini sistemnya bermasalah apakah begitu saya benar benar kecewa saya lebih baik kalian jika hendak mengunduh aplikasi ini pikir sepuluh kali saya sendiri dikecewakan,negatif
2883d741-59dc-489a-9a49-57188cfc027a,tidak bisa mengisi ulang saldo,negatif
e97ff376-feb7-437a-ab5e-db3da9e07f7d,shopee mengapa sekarang hanya transfer saja ada batas maksimal gratisnya saya sering memindahkan saldo ke seabank dulu jika ingin membeli barang sebab biaya layanannya lebih murah lalu jika batas maksimalnya sudah habis apakah harus membayar lebih meskipun hanya seribu atau dua ribu itu sangat disayangkan untuk shopee,negatif
42835599-7824-493f-91a0-5a383b6c66a3,saya mengurangi bintang karena saya gagal melakukan transfer lima ratus ribu dan hingga saat ini transfernya belum juga berhasil,negatif
cfd525ae-7927-45b9-8900-9a6f60cf0e00,pengisian saldo tertunda proses beberapa hari selain hari libur sabtu minggu dan saya terkendala pada hari jumat sehingga kemungkinan uang saya akan kembali pada hari selasa saya bahkan cekcok dengan nasabah karena pengisian saldo tertunda dan harus menanggung kekurangan yang tersisa hanya sebanyak itu parah sekali gopay sangat tidak disarankan hati hati untuk teman teman yang menggunakan gopay mengajukan keluhan juga responnya lama sekali benar benar payah,negatif
509154b3-49b2-41c9-bfc0-ece2f5eab7cd,sangat merepotkan untuk mengajukan keluhan transaksi qris yang belum masuk saya melakukan transaksi qris di pedagang saldo sudah terpotong tetapi tidak muncul di sisi pedagang keluhan langsung kepada layanan pelanggan disarankan menggunakan aplikasi gopay sedangkan layanan pelanggan di aplikasi gopay seperti robot sumpah tidak jelas layanan pelanggan gopay ini,negatif
8eabb5cc-618c-4157-a115-a49af943166c,proses pemindahan dana sangat lama dan pelayanan buruk,negatif
706e611a-cd17-42e8-9304-ec5eb8ff419c,menurut saya gopay ini sangat bagus untuk transfer misalnya dana tidak perlu menunggu lama pengisian saldo game pasukan aidi langsung masuk apa lagi yang kurang dm gratis tersedia setiap bulan,positif
e659cdcf-ea47-4aae-8efe-af9406088793,sering tidak bisa transfer atau qris,negatif
16f687c9-d459-4812-b249-837e6c6d92c7,saya melakukan transfer dari akun ovo saya ke rekening bank saya tetapi tidak masuk ke rekening bank sebesar satu juta padahal di ovo tertulis pengiriman berhasil bagaimana uang saya kemana di pihak bank tidak menerima pengiriman,negatif
1b5708c0-a9d6-47e2-a7a3-33db8fe073fc,aplikasi ini sangat cocok untuk anda yang suka melakukan transfer maupun mengisi ulang saldo,positif
1aa9131d-3833-4484-a28b-e508de71ede4,pengisian saldo gagal meskipun sudah menunggu lama,negatif
47ce2437-36b1-4efc-b8c8-74d1bcd5a875,aplikasi mudah digunakan namun sayangnya sejak pembaruan sulit melakukan transfer ke akun dana,negatif
5d4f174a-668b-4b70-a4c0-583abc7376d8,sudah transfer di livin untuk mengisi pulsa tetapi tidak masuk terus menerus melalui flip marilah hindari proses pemuatan seperti ini sudah percaya pada mandiri,negatif
dd3be1f8-58ce-4a87-97a5-5e04f4889b7e,harus menghapus instalasi dulu baru bisa masuk lagi,negatif
77272488-9261-4faf-b9aa-f93ea0109888,min kemarin itu saya mengisi saldo tetapi belum masuk selama beberapa hari dan saya laporkan ke tempat saya top up itu sudah terdeteksi masuk tetapi belum masuk pada saya saat saya lapor ke cs gopay malah diminta struk top up padahal struknya ada di konter pulsa nya bagaimana ini min,negatif
2121d2ea-688b-4922-ab1e-c46e78af06d8,selalu gagal transfer ke bank manapun sebelumnya bisa sekarang tidak,negatif
fb5ac2db-9ad7-4267-a226-884d3c1c4b93,banyak promosi yang menarik kita bisa mengumpulkan koin gopay yang bisa dipakai untuk transaksi apa pun dan bisa mengisi saldo cara mendapatkannya sangat mudah,positif
d07086fb-f892-4925-beb6-376d240adbc0,transfer ke bank nyangkut hari tidak masuk masuk dan proses admin berbelit belit gopay sudah terpotong pula bahaya kalau transfer dengan nominal besar tidak tahu kemana uang itu dulu,negatif
945848b2-ecdb-47e4-8089-5ac1a99e1d4f,beli paket data dan transfer ke mana pun tanpa biaya administrasi sama sekali,positif
92906119-e85c-41b1-afe0-0024f26d734c,mataku sakit saat memverifikasi wajah,negatif
f0fbe257-34d6-46c3-895f-6cefd6d67905,sulit membuat qris untuk pedagang,negatif
2f6d2b19-9308-4f0e-8bae-f7d353ba3057,saat hendak mengisi saldo terdapat aktivitas tidak wajar terus menerus dan lebih baik menggunakan aplikasi dana dari gopay,negatif
7c5e17f6-9083-4f4b-b8fd-80337c801fa6,tidak bisa login livin dengan kartu kredit sedangkan untuk kartu debit kondisinya terblokir menyusahkan jika harus pergi ke cabang,negatif
e1620111-b329-410c-88fc-74b22d476aad,respon ketika top up lama ketika promo rp top up game pada jam tidak bisa ada aktivitas tidak wajar ditunggu lama saat hendak membayar malah tidak bisa sangat menjengkelkan saya top up di sini,negatif
fbc7aa58-b3c7-4b81-a22a-8c77e74175ea,sudah sangat bagus gerak cepat transfernya tetapi sudah dua hari ini terhenti dua juta tidak bisa melakukan transfer ke mana pun mohon bantuannya,negatif
caacda0a-0289-46ca-b14c-4ea225fc92a4,kemarin livin berjalan cukup baik tetapi sekarang ada biaya adminnya seribu jadi saya berpikir jika ingin membayar shopee top up dana dan lain sebagainya menggunakan livin karena ada biaya adminnya sangat disayangkan,negatif
b476f956-aa65-44b2-af60-97beb4174b69,terjadi kegagalan transfer berulang mengapa demikian,negatif
c4ebc7f7-66dc-49a6-b32d-2d7a308ab326,gopay mengapa tidak dapat melakukan transfer padahal jumlah nominal sudah masuk tetapi tidak dapat ditekan mohon bantuannya saya sudah lama menggunakan gopay tidak pernah seperti ini baru kali ini,negatif
e1fd3915-b0b1-4363-9691-6baa0db71a1c,cepat masuknya jika top up atau transfer,positif
b7ac7d05-f404-4559-be2d-de62205e2e93,transfer lebih cepat,positif
44847100-54ca-463c-b812-56c4b50a6341,tiba tiba keluar sendiri dan ketika melakukan verifikasi wajah selalu gagal padahal sudah mengikuti arahan,negatif
7758e639-6afa-498c-9786-36aa25119f87,setiap pengisian saldo malah saldo dipotong untuk admin aneh,negatif
fbd17af7-370a-499e-a368-388529405aa1,setelah diperbarui ke premier transfer tetap gagal,negatif
14d38841-f7dd-42b3-891d-472a4bdbb9b3,isi ulang saldo gopay melalui dana dari tanggal hingga sekarang belum masuk di aplikasi seperti ini sudah dua kali kejadian seperti ini mohon bantuannya saldo saya belum masuk,negatif
d13b72b9-c753-464e-8fee-dd4ec42b3e62,jadi malas memakai livin lagi apalagi jika sedang mendesak untuk transfer ke orang lebih baik memakai bca saja dahulu lebih lancar bsi masih lebih baik daripada memakai livin membuat orang naik darah serius,negatif
50b34ec2-a15d-4017-bbfb-f80e6983f5b7,sedang berjalan ke mal tidak membawa kartu atm biasanya qris saja bisa eh tidak membawa uang tunai ya allah terasa berat di hati,negatif
c8a5cc72-a4f4-460a-b32a-937006de63ac,terlalu rumit untuk masuk ketika sinyal bagus tidak bisa masuk,negatif
3fa07b76-b229-4374-9b23-a25d010ac341,aplikasi ovo bodoh ingin mentransfer ke dana tidak bisa padahal sudah premium menggunakan ktp bodohnya minta ampun hanya rp tidak bisa sudah meminta bantuan pihak ovo ponsel saya eror kemudian dana dan gopay bisa saling transfer,negatif
0cb4980e-e471-4313-af9c-8adf1580dceb,saya mentransfer ke seabank tetapi sampai sekarang masih diproses,negatif
cd9be189-75d9-4127-8d75-b6948219fff2,saya ingin melakukan isi ulang gopay dari saldo shopeepay saya mengapa tidak bisa dan bagaimana verifikasi wajahnya saya mengeluh ke layanan pelanggan disuruh menunggu saya sudah menunggu malah tetap tidak bisa dan tanggapannya juga kurang baik dapat membuat saya tenang sampai saat ini saya masih belum bisa menggunakan untuk melakukan isi ulang gopay dan transfer ke bank lain sudah dibuatkan tiketnya namun penanganannya lama sangat buruk pelayanannya tidak bisa diandalkan saya sedang mendesak ingin menggunakan layanan ini tetapi tidak bisa,negatif
03814385-d8c1-4a86-82fe-25896b816ff1,sekarang mengapa sulit untuk masuk ke akun selalu salah kata sandi lupa kata sandi juga kembali lagi begitu,negatif
4fbb30b0-71fa-45bd-bf8d-f403421cc795,terlalu banyak kesalahan ketika ada pembayaran mendesak tiba tidak bisa membuat transfer aneh tolong cepat diperbaiki,negatif
16586c44-0d6d-4484-811b-1c4d9149dabe,lambat masuk saat perlu pembayaran qris,negatif
6addc8e1-7075-4010-844d-829576811f99,proses masuk lama setiap bulan sepertinya ada pembaruan terus seharusnya tidak perlu ada pembaruan aplikasi setiap bulan,negatif
40ff3120-d2c9-4bc4-b349-0a8aec4f0915,aplikasi ini sangat buruk di riwayat transaksi transfer dinyatakan berhasil padahal belum masuk ke rekening tujuan melaporkan pun sepertinya dibuat sulit sampah,negatif
ec15cb3f-137b-41ed-b60f-ab887ae29d7a,uangnya aman untuk transfer ke semua bank tanpa biaya admin tetapi jika transfer ke dompet elektronik juga demikian,positif
8b69d7e1-487c-48eb-b1ce-35a8b5e487cb,setiap isi ulang pasti tidak masuk ke saldonya padahal dari bank tersebut telah terkirim tetapi tidak masuk ke ovo pada aplikasi,negatif
c42bb3c8-16cf-4fc8-abde-4bdc666d48c4,sangat sulit untuk masuk ke akun saja berbelit,negatif
5589edc3-70c4-42c1-9ff2-a7ce1ecf94b1,apa lagi yang terbaik untuk isi ulang berlian ml termurah,netral
a5bdc8df-38bb-4994-916d-c114159c3b86,mengapa saya tidak bisa masuk ada kendala diminta datang ke kantor cabang terdekat,negatif
14df2aeb-3d76-4666-af11-5fee42d03720,transfer yang lama,netral
0f7cf953-841e-4a37-b938-469f72fe78c0,ingin masuk saja sangat sulit diminta memasukkan alamat email tetapi saat diketik hanya satu huruf yang bisa dituliskan akibatnya tidak bisa masuk aplikasi ini tidak berfungsi,negatif
6e6be128-a6e8-4e11-b1a9-ce829770b7c7,lancar jaya tanpa biaya administrasi pula jika transfer ke mana saja,positif
bf2fc9a9-ecb0-4e72-8891-a2cce2bdf0cd,mengisi saldo pada rekening permata bank atau akun dana tidak bisa malah batal saat menggunakan kata sandi sudah benar beberapa kali mencoba akhirnya menunggu satu jam ke depan sangat buruk menyimpan uang ke aplikasi ovo lebih baik ke aplikasi dana saja membuat waswas menyimpan uang di sini terakhir menyimpan uang di sini jika berhasil terkirim saya sudah menghapus aplikasi ovo ini sangat buruk,negatif
b0ac0540-54c5-4727-b458-310547639028,masih belum canggih kartu esim saja tidak bisa dipakai untuk login livin karena esim di kartu sim pindah ke hp harus login di kartu sim biasa begitu bisanya,negatif
580f7606-7a30-4cd9-89d2-2ef5c0884137,sistem login cukup rumit,negatif
48140ff2-0ed4-4e83-8f81-c2998dc1c31f,sungguh gila sudah berapa hari ingin mentransfer tetapi eror terus menerus kapan normalnya,negatif
183bd628-4180-4fdf-9855-15081dd6025b,saya lupa pin akun gopay saya tetapi susah sekali untuk masuk ke akun gopay meskipun sudah menggunakan otp whatsapp,negatif
9da4fb47-1056-4967-8c39-fdf9080be6df,bagaimana loginnya anjing salah terus sampai terblokir,negatif
fd2a75b3-eb63-4ce1-af1f-41d623afbe13,sudah ada aplikasinya saya tidak tahu bagaimana saldo minimalnya untuk transfer selalu gagal tidak ada pemberitahunya sebelum transfer,negatif
0e67466a-b08d-4d5b-9891-0a3d03203854,bagaimana cara melewati verifikasi wajah saya telah melakukan segala hal saya selalu salah saya sangat bodoh sekarang aplikasi ini,negatif
6e9ef1f2-6060-4bef-9b66-20838235cd82,aplikasi ini sangat membantu saya untuk melakukan transfer membayar tagihan dan lain lain terima kasih gopay,positif
c12f03f3-64f6-4d38-9c0b-831130cf9bc9,bagus isi ulang free fire murah,positif
838782a4-e920-446d-8c59-1bfae8e02d5f,saya sudah mentransfer uang dari dana ke gopay tetapi saldonya belum masuk ke gopay padahal transaksinya sudah berhasil dari dana,negatif
3edac328-1a51-44d6-8081-6cc10b3865be,aplikasinya sering error giliran di pertarungan tim dibutuhkan dengan cepat malah tidak sukses aku sudah menunggu sejak januari masih tetap tidak masuk tidak direkomendasikan pokoknya,negatif
cd3989c7-1ccc-41fa-98c2-0330961ba22c,telah mengisi ulang saldo belum masuk telah hampir dua belas jam saya memberikan satu bintang jika belum masuk saya memberikan empat bintang jika sudah masuk,negatif
1da96571-08fc-4c7c-a4d7-b28697504f48,lebih murah jika mengisi ulang ff maupun ml,positif
4b1b5da1-262b-4813-9a7a-f280466f6822,isi ulang saldo tidak masuk dihubungi layanan pelanggan disuruh menunggu dan menunggu mungkin jumlah uangnya berapa tetapi bagi saya pelayanan nomor satu dua puluh empat jam ini sudah tiga hari belum masuk,negatif
92f9309e-a8e4-40ea-b2d4-128e4fb1c17c,mohon kendala saya mengapa tidak bisa bertransaksi untuk saat ini hari rabu tepatnya saya coba transaksi pakai qr tidak bisa pakai transaksi lewat via transfer bank juga tidak bisa mohon diperbaiki dong depe loper nya terimakasih,negatif
8ca0a7b7-4acc-4f70-bf1f-7eea1db41acc,mengapa tidak ada notifikasi untuk menekan ya ketika hendak masuk,negatif
b547ec4b-0548-44e8-8e20-2ed54c4f95b5,saya melakukan isi ulang saldo dari bank bpd bali hingga saat ini dana isi ulang saya belum masuk kemana larinya uang itu kemana saya bisa menuntut hal ini,negatif
6cfd4527-abec-4385-ac31-55b50934f9f6,sekarang pengisian saldo dikenai biaya administrasi sebelumnya tidak ada biaya administrasi untuk pembayaran melalui shopee pun dikenai biaya administrasi padahal shopee sudah dikenai biaya tambahan jika pembayaran lewat mandiri sepertinya dua bulan lalu masih aman sangat aneh setiap pembelian di toko online selalu dikenai potongan bayangkan jika dalam sebulan kita belanja di shopee seratus kali potongannya berapa tolong perbaiki sistemnya seperti semula jangan dikenai potongan sedikit demi sedikit sungguh malas ingin mengganti rekening,negatif
7ee28df2-1664-409f-8df9-22b5d84bd067,ovo ini selalu memberikan informasi yang hoaks katanya yang melakukan transfer atau pembayaran akan mendapatkan cashback ovo poin tidak ada bukti yang mendapatkan hadiah itu semuanya yang diinformasikan dari ovo ini hoaks saya sudah bertahun tahun menggunakan ovo entah transfer pembayaran dan lain lain itu saya setiap bulan empat kali transaksi bahkan lebih di setiap bulannya saya tidak pernah yang namanya dapat cashback jadi hati hati jangan terlalu tergiur mendapatkan informasi atau pesan seperti itu,negatif
a2b8d244-3d74-42dc-aa62-bde68c457aba,saya mentransfer dari bank jago ke dana eror metode pengisian dompet elektronik muncul keterangan yang intinya saldo tidak mencukupi tetapi saldo lebih dari cukup kemudian menggunakan metode kartu debit digital hasilnya pada dana terbilang transaksi gagal tetapi pada bank jago tertulis berhasil saldo awal kemudian saya menggunakan nomor dua jadi tersisa padahal saya niat mengisi saldo dana kemudian saya mengulangi lagi nomor dua jadi tersisa padahal saya mau mengisi saldo dana laporan ojk,negatif
e76f79e7-d56c-4c65-9a73-7594f8a53667,masih bintang selalu memuat saat hendak masuk padahal jaringan internet kencang aplikasi telah diperbarui,negatif
dc96bd23-e512-49af-b4b6-a41ccf93b335,bagus juga tetapi transfer berbayar tidak seperti aplikasi sebelah yang tidak mengenakan biaya transfer coba tidak ada biaya transfer agar serupa dengan aplikasi sebelah bahkan lebih baik sehingga pasti akan menarik lebih banyak pengguna apalagi diselenggarakan epin bonus cek in harian itu dan bonus berhadiah lain,positif
6d2b2cc6-4f45-4e62-96db-58e384695e6c,aplikasi ini terlalu mengecewakan jika top up dengan jumlah yang lebih kecil dipotong biaya adminnya terlalu besar saran saya untuk ovo agar top up dengan jumlah tertentu yang lebih kecil tidak ada potongan kasihan bos,negatif
a7a68688-f0f2-48b2-aaa3-335b701d5b90,pengisian mendapatkan potongan dan transfer juga mendapatkan potongan pembelian token listrik ada biaya administrasi jadi promo jarang terlihat semoga ada perbaikan,negatif
bce2bf02-c8c4-446f-97e2-a138f2761cf1,kelebihan uang yang sudah ditransfer ke shopee dari total belanja belum dikembalikan,negatif
ffdedee1-b64e-4f39-8f2d-326953da080d,pembaruan yang tidak berkualitas bukannya mempermudah malahan membuat aplikasi sulit dibuka dan digunakan bisakah anda membuat aplikasi yang bagus berbulan bulan begini untuk masuk akun saja harus menunggu sangat lama tutup rekening saja dan pindah ke bank sebelah yang layanan mobile bankingnya lebih lancar,negatif
73198939-f5be-4154-92be-837249b29aca,saat saya membutuhkan saldo dan saya pergi ke warung untuk melakukan top up melalui dana namun saldo belum masuk pada riwayat transaksi warung tersebut telah berhasil sudah melapor ke customer service disuruh menunggu dua hari tolonglah agar proses seperti ini tidak rumit dan tidak menunggu lama,negatif
15b31303-2d8c-4c8a-b846-5102c93500e1,jangan mau memakai ovo transfer ke bank tidak instan seperti dompet elektronik lainnya sudah begitu layanan pelanggannya diam seperti patung diam saja melalui email,negatif
6adfbccf-9fab-45a1-aa67-76fec83cb6a1,makin diperbarui makin sulit untuk melakukan transaksi bagaimana bisa mengisi ulang saldo masih ada tetapi tidak bisa dan dikatakan ada aktivitas mencurigakan setelah melaporkan penanganannya memakan waktu beberapa hari,negatif
fb531305-3c85-4321-8b3f-87fe61994897,transfer yang tertunda lama,negatif
c137c504-985a-44dd-9255-384760872498,tolong saya sebagai sopir merasa keberatan karena setiap ada penumpang yang melakukan transfer potongan dikenakan pada sopir meskipun penumpang membayar jumlah tertentu jika demikian merugikan keterlambatan ini tidak online,negatif
d2893c57-7e87-4d22-8244-22697cbe5ba5,akun tiba tiba diblokir baru saya mengisi saldo tiga ratus ribu untuk mengisi saldo grab driver saya,negatif
ca2013d7-824c-4faa-95b9-d85ec6be5a33,hanya ingin mentransfer harus mengupgrade ke gopay plus aneh dan kurang bermanfaat,negatif
27b757a8-e02a-48e4-9b18-abc05b3e6a77,isi ulang dana ke gopay belum masuk,negatif
b7e401bd-1aca-4cb0-bff7-895dd1efb6f2,tolong dong mengapa ovo seperti ini saya melakukan transfer tetapi saldonya tidak masuk tetapi saldo saya sudah kosong tolong dong dikembalikan,negatif
